fw_id,dowlknum,pw_basin_n,pw_parent_,pw_sub_nam,sub_flag,wb_class,lake_class,acres.x,shore_mi,center_utm,center_u_1,cty_name,dnr_region,fsh_office,outside_mn,delineated,delineatio,delineat_1,delineat_2,approved_b,approval_d,approval_n,has_flag,flag_type,publish_da,lksdb_basi,has_wld_fl,wld_flag_t,unique_id,created_us,created_da,last_edite,last_edi_1,ow_use,pwi_class,map_displa,map_label,shape_Leng,shape_Area,INSIDE_X,INSIDE_Y,in_lakefin,dow_main,order_ID,major,major_name,acres.y,sq_miles,prod_year,source,HUC_8,Shape_Leng,Shape_Area,DOW,LAKE_NAME,nyears,nsurveys,surveylist,datasource,ntaxa,taxalist,surveyorlist
14883,19005000,Sunfish,Sunfish,,X,Lake or Pond,0,46.28062948,1.53504603,492277.099448,4969128.43052,Dakota,3,Metro East,N,FSH,2016-10-10,2015 FSA,Re-delineation by DNR Fisheries staff,,,,Y,SVY,2022-03-31,4586,,,12873,,,DNRHYDRO,2022-03-25,Y,P,Y,Sunfish,2470.42205548,187291.062624,492277.099448,4969128.43052,Y,19005000,6705,20,Mississippi River - Twin Cities,644320,1007,2009,DNR Catchment Dataset,07010206,431224.298462,2607482089.12,19005000,sunfish,1,1,2013-05-17,DNR Fisheries,5,"Potamogeton crispus, Potamogeton strictifolius, Potamogeton foliosus, Chara, Potamogeton zosteriformis",DNR Fisheries
3587,02009100,George,George,,X,Lake or Pond,29,488.627662,3.50563436,473692.683002,5022636.81146,Anoka,3,Metro East,N,FSH,2015-05-11,ESRI World Imagery,Re-delineation by DNR Score the Shore staff,,,,Y,"FSW, IBI, INF, SVY",2022-03-31,1660,,,30786,DNRHYDRO,2017-08-31,DNRHYDRO,2022-03-25,Y,P,Y,George,5641.78290598,1977405.99212,473692.683002,5022636.81146,Y,2009100,8266,21,Rum River,1013790,1584,2009,DNR Catchment Dataset,07010207,649505.567668,4102679624.54,2009100,george,2,5,"2014-06-16, 2013-07-11, 2013-07-15, 2013-07-16, 2013-07-17","DNR Fisheries, DNR Lakes and Rivers",38,"Ceratophyllum demersum, Chara, Eleocharis, Elodea canadensis, Myriophyllum tenellum, Najas flexilis, Nymphaea, Potamogeton gramineus, Sagittaria, Schoenoplectus acutus, Schoenoplectus tabernaemontani, Myriophyllum spicatum, Potamogeton robbinsii, Potamogeton praelongus, Najas, Vallisneria americana, Bidens beckii, Brasenia schreberi, Nuphar, Sagittaria graminea, Stuckenia pectinata, Typha, Potamogeton strictifolius, Myriophyllum sibiricum, Bolboschoenus fluviatilis, Schoenoplectus pungens, Potamogeton illinoensis, Potamogeton crispus, Heteranthera dubia, Potamogeton richardsonii, Potamogeton zosteriformis, Najas guadalupensis, Ranunculus, Potamogeton, Potamogeton amplifolius, Schoenoplectus, Typha angustifolia, Utricularia vulgaris","DNR Fisheries, Stephanie Simon,Emmy Hauck,"
3670,21009500,North Union,North Union,,X,Lake or Pond,34,118.40923891,4.11507041,311615.697522,5087501.28475,Douglas,1,Glenwood,N,CHUPHOFF,2018-04-18,2004 FSA,Re-delineation by Score the Shore Staff,,,,Y,"INF, SVY",2022-03-31,8250,,,33564,DNRHYDRO,2018-07-16,DNRHYDRO,2022-03-25,Y,P,Y,North Union,6622.57712585,479185.188969,311615.697522,5087501.28475,Y,21009500,14079,14,Long Prairie River,565076,883,2009,DNR Catchment Dataset,07010108,494838.865401,2286790007.7,21009500,north union,2,5,"2004-08-09, 2004-08-10, 2004-08-11, 2018-08-13, 2018-08-14",DNR Lakes and Rivers,29,"Ceratophyllum demersum, Nymphaea odorata, Ranunculus, Schoenoplectus, Lemna, Lemna trisulca, Najas flexilis, Nuphar variegata, Potamogeton illinoensis, Stuckenia pectinata, Utricularia vulgaris, Myriophyllum, Potamogeton zosteriformis, Chara, Potamogeton richardsonii, Vallisneria americana, Zizania palustris, Potamogeton natans, Elodea canadensis, Potamogeton friesii, Heteranthera dubia, Potamogeton, Stuckenia filiformis, Sagittaria, Potamogeton praelongus, Typha, Myriophyllum sibiricum, Utricularia minor, Bidens beckii","Nicole Brown,Josh Knopik,, Stephanie Simon,David Wick,"
2705,21010100,Stony,Stony,,X,Lake or Pond,28,86.75812124,2.01062487,311834.880217,5086654.35221,Douglas,1,Glenwood,N,FSH,2005-12-16,2004 FSA,Re-delineation by DNR Fisheries staff,,,,Y,"INF, SVY",2022-03-31,8256,,,33565,,,DNRHYDRO,2022-03-25,Y,P,Y,Stony,3235.79354281,351097.66012,311834.880217,5086654.35221,Y,21010100,10689,14,Long Prairie River,565076,883,2009,DNR Catchment Dataset,07010108,494838.865401,2286790007.7,21010100,stony,2,3,"2004-08-11, 2018-08-15, 2018-08-16",DNR Lakes and Rivers,28,"Ceratophyllum demersum, Myriophyllum, Stuckenia pectinata, Potamogeton richardsonii, Utricularia vulgaris, Chara, Najas flexilis, Nymphaea odorata, Potamogeton zosteriformis, Zizania palustris, Potamogeton friesii, Vallisneria americana, ProtectedSpecies_2, Potamogeton illinoensis, Nuphar variegata, Potamogeton natans, Ranunculus, Schoenoplectus, Potamogeton, Elodea canadensis, Sagittaria, Potamogeton praelongus, Myriophyllum sibiricum, Heteranthera dubia, Bidens beckii, Typha, Lemna trisulca, Utricularia minor","Nicole Brown,Josh Knopik,, David Wick,Stephanie Simon,"
3671,21010500,Lottie,Lottie,,X,Lake or Pond,36,46.36897768,2.17201147,311605.427965,5085836.46137,Douglas,1,Glenwood,N,FSH,2006-08-21,2004 FSA,Re-delineation by DNR Fisheries staff,,,,Y,"INF, SVY",2022-03-31,8262,,,33567,,,DNRHYDRO,2022-03-25,Y,P,Y,Lottie,3495.52061789,187648.595127,311605.427965,5085836.46137,Y,21010500,10535,14,Long Prairie River,565076,883,2009,DNR Catchment Dataset,07010108,494838.865401,2286790007.7,21010500,lottie,2,4,"2004-08-11, 2004-08-12, 2018-08-23, 2018-08-27",DNR Lakes and Rivers,26,"Ceratophyllum demersum, Nymphaea odorata, Potamogeton friesii, Potamogeton, Stuckenia pectinata, Utricularia vulgaris, Najas flexilis, Nuphar variegata, Potamogeton zosteriformis, Chara, Myriophyllum sibiricum, Potamogeton illinoensis, Bidens beckii, Heteranthera dubia, Lemna trisulca, Zizania palustris, Potamogeton natans, Elodea canadensis, Vallisneria americana, Ranunculus, Potamogeton richardsonii, Schoenoplectus, Potamogeton gramineus, Utricularia minor, Potamogeton praelongus, Sparganium","Nicole Brown,Josh Knopik,, Nathan Bridgeman,David Wick,"
3213,27000100,Snelling,Snelling,,X,Lake or Pond,43,102.58145837,1.92702436,485246.882355,4969680.48879,Hennepin,3,Metro West,N,FSH,2012-01-13,2010 FSA,Re-delineation by DNR Fisheries staff,,,,Y,"FIN, INF, SVY",2022-03-31,7513,,,31020,,,DNRHYDRO,2022-03-25,Y,P,Y,Snelling,3101.25129064,415132.43364,485246.882355,4969680.48879,Y,27000100,6356,33,Lower Minnesota River,1174348,1835,2009,DNR Catchment Dataset,07020012,582221.510247,4752438760.5,27000100,snelling,2,2,"2005-06-08, 2012-06-25",DNR Lakes and Rivers,22,"Ceratophyllum demersum, Elodea canadensis, Nymphaea odorata, Ranunculus, Myriophyllum sibiricum, Potamogeton crispus, Stuckenia pectinata, Potamogeton nodosus, Potamogeton zosteriformis, Najas flexilis, Potamogeton, Chara, Lemna, Lemna trisulca, Spirodela polyrhiza, Wolffia, Persicaria amphibia, Heteranthera dubia, Vallisneria americana, Potamogeton richardsonii, Nuphar variegata, Nelumbo lutea","Donna Perleberg,Cody Peterson,, Donna Perleberg,Kyle Walker-O'Beirne,"
2985,27006100,Champlin Mill Pond,Champlin Mill Pond,,X,Lake or Pond,40,37.21781175,2.33801665,469048.002801,5003325.42878,Hennepin,3,Metro West,N,FSH,2012-01-13,2010 FSA,Re-delineation by DNR Fisheries staff,,,,Y,"FIN, FSW, SVY",2022-03-31,10157,,,23217,,,DNRHYDRO,2022-03-25,Y,P,Y,Champlin Mill Pond,3762.68058495,150615.140525,469048.002802,5003325.42878,Y,27006100,5965,20,Mississippi River - Twin Cities,644320,1007,2009,DNR Catchment Dataset,07010206,431224.298462,2607482089.12,27006100,champlin mill pond,1,1,2011-08-08,DNR Fisheries,12,"Ceratophyllum demersum, Elodea canadensis, Lemna minor, Potamogeton zosteriformis, Spirodela polyrhiza, Wolffia, Potamogeton crispus, Potamogeton (narrow), Najas flexilis, Najas, Stuckenia pectinata, Heteranthera dubia",DNR Fisheries
2004,29000300,Nagel,Nagel,,X,Lake or Pond,28,69.33426693,1.46409453,366786.999769,5191855.20022,Hubbard,1,Park Rapids,N,FSH,2007-02-21,2004 FSA,Re-delineation by DNR Fisheries staff,,,,Y,SVY,2022-03-31,11103,,,33596,,,DNRHYDRO,2022-03-25,Y,P,Y,Nagel,2356.23645948,280585.823407,366786.999769,5191855.20022,Y,29000300,18040,12,Crow Wing River,1268954,1983,2009,DNR Catchment Dataset,07010106,751248.033267,5135295730.04,29000300,nagel,1,1,2015-07-08,DNR Fisheries,16,"Chara, Najas flexilis, Scirpus, Stuckenia pectinata, Potamogeton natans, Potamogeton praelongus, Ceratophyllum demersum, Elodea canadensis, Potamogeton zosteriformis, Potamogeton illinoensis, Nymphaea odorata, Nuphar variegata, Myriophyllum sibiricum, Potamogeton gramineus, Typha, Potamogeton amplifolius",DNR Fisheries
4182,29002500,Ninth Crow Wing,Ninth Crow Wing,,X,Lake or Pond,23,232.40331518,3.73687696,365394.731016,5204181.42219,Hubbard,1,Park Rapids,N,FSH,2009-04-21,2008 FSA,Re-delineation by DNR Fisheries staff,,,,Y,"CRL, IBI, SVY",2022-03-31,9478,,,32349,,,DNRHYDRO,2022-03-25,Y,P,Y,Ninth Crow Wing,6013.93254672,940502.84861,365394.731016,5204181.42219,Y,29002500,17929,12,Crow Wing River,1268954,1983,2009,DNR Catchment Dataset,07010106,751248.033267,5135295730.04,29002500,ninth crow wing,1,1,2013-08-26,DNR Fisheries,19,"Chara, Myriophyllum sibiricum, Najas flexilis, Nuphar variegata, Potamogeton natans, Potamogeton richardsonii, Potamogeton (narrow), Potamogeton zosteriformis, Schoenoplectus acutus, Utricularia, Vallisneria americana, Ceratophyllum demersum, Lemna, Nymphaea odorata, Sparganium, Zizania palustris, Elodea canadensis, Stuckenia pectinata, Potamogeton illinoensis",DNR Fisheries
88888,29003602,Eleventh Crow Wing (East),Eleventh Crow Wing,Eleventh Crow Wing (East),Y,Lake or Pond,0,272.45440565,3.96244755,370140.735655,5209153.74867,Hubbard,1,,N,FSH,2006-06-07,2004 FSA,Re-delineation by DNR Fisheries staff,,,,,,2022-03-31,25731,,,17181,,,DNRHYDRO,2022-03-25,N,P,Z,Eleventh Crow Wing (East),6376.95394767,1102583.86132,370140.735655,5209153.74867,Y,29003600,17941,12,Crow Wing River,1268954,1983,2009,DNR Catchment Dataset,07010106,751248.033267,5135295730.04,29003600,eleventh crow wing,1,1,2016-07-18,DNR Fisheries,23,"Chara, Potamogeton richardsonii, Stuckenia pectinata, Elodea canadensis, Heteranthera dubia, Najas flexilis, Potamogeton amplifolius, Potamogeton natans, Typha, Ceratophyllum demersum, Potamogeton zosteriformis, Utricularia vulgaris, Nymphaea odorata, Nuphar variegata, Myriophyllum sibiricum, Potamogeton illinoensis, Vallisneria americana, Scirpus, Potamogeton praelongus, Sagittaria, Lemna trisulca, Potamogeton gramineus, Potamogeton (narrow)",DNR Fisheries
4189,29004500,Tenth Crow Wing,Tenth Crow Wing,,X,Lake or Pond,29,175.20693829,3.34379551,366550.01033,5205435.95417,Hubbard,1,Park Rapids,N,FSH,2005-06-21,2004 FSA,Re-delineation by DNR Fisheries staff,,,,Y,SVY,2022-03-31,9951,,,33599,,,DNRHYDRO,2022-03-25,Y,P,Y,Tenth Crow Wing,5381.32799858,709037.323484,366550.01033,5205435.95417,Y,29004500,17939,12,Crow Wing River,1268954,1983,2009,DNR Catchment Dataset,07010106,751248.033267,5135295730.04,29004500,tenth crow wing,1,1,2013-06-24,DNR Fisheries,22,"Ceratophyllum demersum, Nuphar variegata, Nymphaea odorata, Potamogeton richardsonii, Potamogeton zosteriformis, Utricularia, Elodea canadensis, Chara, Myriophyllum sibiricum, Najas flexilis, Potamogeton foliosus, Sagittaria, Stuckenia pectinata, Potamogeton praelongus, Zizania palustris, Sparganium, Lemna trisulca, Potamogeton (narrow), Typha, Potamogeton natans, Schoenoplectus acutus, Potamogeton illinoensis",DNR Fisheries
8479,29004900,Lester,Lester,,X,Lake or Pond,33,72.24487278,2.15503478,365600.923947,5222861.73792,Hubbard,1,Park Rapids,N,FSH,2016-10-10,2015 FSA,Re-delineation by DNR Fisheries staff,,,,Y,SVY,2022-03-31,9955,,,159558,,,DNRHYDRO,2022-03-25,Y,W,Y,Lester,3468.19923392,292364.627394,365600.923947,5222861.73792,Y,29004900,17975,8,Leech Lake River,857968,1341,2009,DNR Catchment Dataset,07010102,417474.709838,3472087390.37,29004900,lester,1,1,2013-08-12,DNR Fisheries,17,"Ceratophyllum demersum, Najas flexilis, Nuphar variegata, Potamogeton zosteriformis, Stuckenia pectinata, Myriophyllum sibiricum, Sparganium, Utricularia, Zizania palustris, Hippuris vulgaris, Potamogeton foliosus, Chara, Vallisneria americana, Potamogeton pusillus, Typha, Schoenoplectus acutus, Sagittaria",DNR Fisheries
1433,29007100,Grace,Grace,,X,Lake or Pond,27,859.81982982,4.31414144,368323.647957,5252047.24354,Hubbard,1,Bemidji,N,FSH,2005-11-23,2004 FSA,Re-delineation by DNR Fisheries staff,,,,Y,"FSW, IBI, SVY",2022-03-31,10082,,,33602,,,DNRHYDRO,2022-03-25,Y,P,Y,Grace,6942.95152908,3479567.4004,368323.647957,5252047.24354,Y,29007100,21966,7,Mississippi River - Headwaters,1228884,1920,2009,DNR Catchment Dataset,07010101,755046.779345,4973138979.12,29007100,grace,1,2,"2006-07-24, 2006-07-25",DNR Lakes and Rivers,18,"Chara, Najas flexilis, Elodea canadensis, Ceratophyllum demersum, Potamogeton zosteriformis, Potamogeton friesii, Potamogeton, Stuckenia pectinata, Myriophyllum sibiricum, Potamogeton illinoensis, Eleocharis acicularis, Potamogeton praelongus, Potamogeton richardsonii, Heteranthera dubia, Ranunculus, Potamogeton gramineus, Schoenoplectus, Eleocharis","Donna Perleberg,Lucas Wandrie,"
1653,29007500,Kabekona,Kabekona,,X,Lake or Pond,22,2433.39610604,10.15802296,366686.889334,5224841.8214,Hubbard,1,Park Rapids,N,FSH,2004-07-08,1991 DOQ,Re-delineation by DNR Fisheries staff,,,,Y,"CRL, FSW, SVY",2022-03-31,10087,,,33603,,,DNRHYDRO,2022-03-25,Y,P,Y,Kabekona,16347.7860041,9847604.65999,366686.889334,5224841.8214,Y,29007500,17903,8,Leech Lake River,857968,1341,2009,DNR Catchment Dataset,07010102,417474.709838,3472087390.37,29007500,kabekona,1,4,"2005-07-26, 2005-07-27, 2005-07-28, 2005-08-04",DNR Lakes and Rivers,21,"Ceratophyllum demersum, Chara, Elodea canadensis, Schoenoplectus, Vallisneria americana, Potamogeton zosteriformis, Najas, Stuckenia pectinata, Myriophyllum sibiricum, Potamogeton friesii, Potamogeton, Potamogeton praelongus, Hippuris vulgaris, Nuphar variegata, Potamogeton gramineus, Potamogeton richardsonii, Potamogeton natans, Utricularia vulgaris, Ranunculus, Najas flexilis, Eleocharis acicularis","Michele Mattson,Cody Peterson,"
4147,29009000,Deer,Deer,,X,Lake or Pond,42,180.78957303,4.21770281,358455.617015,5203411.41244,Hubbard,1,Park Rapids,N,FSH,2009-04-21,2008 FSA,Re-delineation by DNR Fisheries staff,,,,Y,SVY,2022-03-31,10675,,,32345,,,DNRHYDRO,2022-03-25,Y,P,Y,Deer,6787.74828487,731629.444717,358455.617015,5203411.41244,Y,29009000,18244,12,Crow Wing River,1268954,1983,2009,DNR Catchment Dataset,07010106,751248.033267,5135295730.04,29009000,deer,1,1,2015-06-15,DNR Fisheries,23,"Chara, Najas flexilis, Najas, Potamogeton gramineus, Scirpus, Potamogeton illinoensis, Potamogeton zosteriformis, Brasenia schreberi, Nymphaea odorata, Nuphar variegata, Potamogeton natans, Potamogeton praelongus, Myriophyllum sibiricum, Potamogeton richardsonii, Potamogeton foliosus, Potamogeton amplifolius, Typha, Utricularia vulgaris, Stuckenia pectinata, Potamogeton robbinsii, Elodea canadensis, Eleocharis palustris, Ceratophyllum demersum",DNR Fisheries
4196,29009100,Seventh Crow Wing,Seventh Crow Wing,,X,Lake or Pond,31,262.3984333,3.21923316,360769.948753,5200588.14363,Hubbard,1,Park Rapids,N,FSH,2019-04-15,ESRI World Imagery,Re-delineation by DNR Fisheries staff,,,,Y,"FSW, SVY",2022-03-31,10676,,,32344,DNRHYDRO,2019-04-15,DNRHYDRO,2022-03-25,Y,P,Y,Seventh Crow Wing,5180.86392923,1061888.78505,360769.948753,5200588.14363,Y,29009100,18066,12,Crow Wing River,1268954,1983,2009,DNR Catchment Dataset,07010106,751248.033267,5135295730.04,29009100,seventh crow wing,1,1,2014-07-31,DNR Fisheries,17,"Ceratophyllum demersum, Lemna trisulca, Nymphaea odorata, Potamogeton zosteriformis, Utricularia, Zizania palustris, Nuphar variegata, Potamogeton richardsonii, Potamogeton (narrow), Schoenoplectus acutus, Stuckenia pectinata, Chara, Potamogeton illinoensis, Najas flexilis, Vallisneria americana, Sparganium, Elodea canadensis",DNR Fisheries
1925,29009300,Sixth Crow Wing,Sixth Crow Wing,,X,Lake or Pond,31,345.63490482,3.76825759,358083.317895,5198956.48255,Hubbard,1,Park Rapids,N,FSH,2019-04-15,ESRI World Imagery,Re-delineation by DNR Fisheries staff,,,,Y,"FSW, SVY",2022-03-31,10679,,,33608,DNRHYDRO,2019-04-15,DNRHYDRO,2022-03-25,Y,P,Y,Sixth Crow Wing,6064.43486683,1398734.83438,358083.317895,5198956.48255,Y,29009300,18285,12,Crow Wing River,1268954,1983,2009,DNR Catchment Dataset,07010106,751248.033267,5135295730.04,29009300,sixth crow wing,1,1,2014-08-13,DNR Fisheries,19,"Ceratophyllum demersum, Elodea canadensis, Lemna trisulca, Potamogeton zosteriformis, Utricularia, Drepanocladus, Nuphar variegata, Potamogeton foliosus, Potamogeton (narrow), Zizania palustris, Chara, Najas flexilis, Schoenoplectus acutus, Nymphaea odorata, Potamogeton richardsonii, Myriophyllum sibiricum, Bidens beckii, Ranunculus flabellaris, Stuckenia pectinata",DNR Fisheries
1778,29010103,West Crooked,Crooked,West Crooked,Y,Lake or Pond,25,269.66793221,4.91007745,357213.323533,5210928.86434,Hubbard,1,Park Rapids,N,FSH,2007-06-07,2004 FSA,Re-delineation by DNR Fisheries staff,,,,Y,"FSW, IBI, SVY",2022-03-31,10690,,,32386,,,DNRHYDRO,2022-03-25,Y,P,Y,West Crooked,7902.01949321,1091307.40338,357213.323533,5210928.86434,Y,29010100,18082,12,Crow Wing River,1268954,1983,2009,DNR Catchment Dataset,07010106,751248.033267,5135295730.04,29010103,west crooked,1,1,2012-06-07,DNR Fisheries,23,"Brasenia schreberi, Chara, Nuphar variegata, Nymphaea odorata, Persicaria lapathifolia, Potamogeton (narrow), Potamogeton zosteriformis, Sparganium, Najas flexilis, Potamogeton illinoensis, Ceratophyllum demersum, Myriophyllum sibiricum, Utricularia, Vallisneria americana, Potamogeton amplifolius, Potamogeton natans, Elodea canadensis, Potamogeton gramineus, Schoenoplectus acutus, Typha, Stuckenia pectinata, Sagittaria, Zizania palustris",DNR Fisheries
1817,29011700,Spider,Spider,,N,Lake or Pond,25,569.52415035,13.77041994,359321.416055,5206457.73371,Hubbard,1,Park Rapids,N,FSH,2004-07-08,1991 DOQ,Re-delineation by DNR Fisheries staff,,,,Y,"ML, SVY",2022-03-31,11268,,,33213,,,DNRHYDRO,2022-03-25,Y,P,Y,Spider,22161.3870359,2304782.46555,359321.416055,5206457.73371,Y,29011700,18078,12,Crow Wing River,1268954,1983,2009,DNR Catchment Dataset,07010106,751248.033267,5135295730.04,29011700,spider,1,1,2014-05-30,DNR Fisheries,25,"Najas flexilis, Nuphar variegata, Brasenia schreberi, Chara, Heteranthera dubia, Nymphaea odorata, Schoenoplectus acutus, Stuckenia pectinata, Utricularia, Potamogeton illinoensis, Schoenoplectus subterminalis, Potamogeton natans, Vallisneria americana, Potamogeton praelongus, Potamogeton zosteriformis, Myriophyllum sibiricum, Potamogeton friesii, Potamogeton amplifolius, Potamogeton gramineus, Elodea canadensis, Potamogeton foliosus, Bidens beckii, Ceratophyllum demersum, Typha latifolia, Potamogeton robbinsii",DNR Fisheries
1674,29013000,Twenty-One,Twenty-One,,X,Lake or Pond,36,35.80040989,1.20095997,360455.187949,5224657.80013,Hubbard,1,Park Rapids,N,FSH,2007-06-07,2004 FSA,Re-delineation by DNR Fisheries staff,,,,Y,SVY,2022-03-31,11281,,,32105,,,DNRHYDRO,2022-03-25,Y,P,Y,Twenty-One,1932.76158386,144879.118692,360455.187949,5224657.80013,Y,29013000,17965,8,Leech Lake River,857968,1341,2009,DNR Catchment Dataset,07010102,417474.709838,3472087390.37,29013000,twenty-one,1,1,2015-07-27,DNR Fisheries,15,"Potamogeton amplifolius, Potamogeton robbinsii, Brasenia schreberi, Najas flexilis, Potamogeton gramineus, Nuphar variegata, Potamogeton zosteriformis, Sagittaria, Heteranthera dubia, Equisetum, Dulichium arundinaceum, Typha, Isoetes, Carex, Myriophyllum sibiricum",DNR Fisheries
1977,29014300,Big Stony,Big Stony,,X,Lake or Pond,34,343.38047426,5.16549032,353749.264495,5193323.76385,Hubbard,1,Park Rapids,N,FSH,2007-06-07,2004 FSA,Re-delineation by DNR Fisheries staff,,,,Y,"FSW, IBI, SVY",2022-03-31,6890,,,32102,,,DNRHYDRO,2022-03-25,Y,P,Y,Big Stony,8313.06747415,1389611.47759,354236.384,5193721.7045,Y,29014300,18188,12,Crow Wing River,1268954,1983,2009,DNR Catchment Dataset,07010106,751248.033267,5135295730.04,29014300,big stony,1,1,2012-07-30,DNR Fisheries,18,"Chara, Najas flexilis, Nuphar variegata, Nymphaea odorata, Potamogeton natans, Potamogeton zosteriformis, Myriophyllum sibiricum, Potamogeton praelongus, Potamogeton gramineus, Potamogeton illinoensis, Schoenoplectus acutus, Ceratophyllum demersum, Vallisneria americana, Potamogeton (narrow), Stuckenia pectinata, Potamogeton amplifolius, Utricularia, Potamogeton richardsonii",DNR Fisheries
88888,29015101,Mantrap (East Basin),Mantrap,Mantrap (East Basin),Y,Lake or Pond,0,669.83328826,6.79638465,355804.158204,5214314.03142,Hubbard,1,,N,FSH,2004-07-08,1991 DOQ,Re-delineation by DNR Fisheries staff,,,,,,2022-03-31,25734,,,17178,,,DNRHYDRO,2022-03-25,N,P,Z,Mantrap (East Basin),10937.7427266,2710719.14452,355804.158204,5214314.03142,Y,29015100,18123,12,Crow Wing River,1268954,1983,2009,DNR Catchment Dataset,07010106,751248.033267,5135295730.04,29015100,mantrap,1,1,2012-06-26,DNR Fisheries,25,"Najas flexilis, Potamogeton zosteriformis, Chara, Potamogeton illinoensis, Ceratophyllum demersum, Myriophyllum sibiricum, Potamogeton richardsonii, Nuphar variegata, Nymphaea odorata, Potamogeton (narrow), Stuckenia pectinata, Vallisneria americana, Potamogeton natans, Schoenoplectus acutus, Sparganium, Utricularia, Zizania palustris, Drepanocladus, Elodea canadensis, Lemna trisulca, Potamogeton praelongus, Potamogeton gramineus, Nymphaea, Sagittaria, Spirodela polyrhiza",DNR Fisheries
